Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Order_Weekday_Name,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2015-103317,2015-05-07,2015-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137.0,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,2015,5,May,7,3,Thursday,92,2.3804716316511167,0.0005288183122226976
CA-2015-103317,2015-05-07,2015-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137.0,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,2015,5,May,7,3,Thursday,92,5.366984851769285,0.01215242082097243
CA-2017-167115,2017-04-04,2017-09-04,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2017,4,April,4,1,Tuesday,153,6.379756368173264,0.03361419258289744
CA-2018-116680,2018-04-09,2018-06-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,2018,4,April,9,0,Monday,61,2.663331736302832,0.0007307681626003734
CA-2018-116680,2018-04-09,2018-06-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,2018,4,April,9,0,Monday,61,7.299305353847765,0.08444383845520592
CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,2018,1,January,4,3,Thursday,90,3.217915363773076,0.0013383320588130079
CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,2018,1,January,4,3,Thursday,90,1.9829306412989922,0.00032618272381317894
CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,2018,1,January,4,3,Thursday,90,3.082276874954177,0.0011572972184065345
CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,2018,1,January,4,3,Thursday,90,5.390677745418843,0.012445916698601107
CA-2016-113523,2016-04-09,2016-08-09,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,2016,4,April,9,5,Saturday,122,2.1582527221041254,0.0004057283355069324
CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,2018,2,February,11,6,Sunday,120,1.4614018336066958,0.00015749116797987404
CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,2018,2,February,11,6,Sunday,120,3.0509777477799696,0.001118895888623343
CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,2018,2,February,11,6,Sunday,120,2.2880804067911638,0.00047430213869120263
CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,2018,2,February,11,6,Sunday,120,6.757164920349636,0.0490670705511288
US-2017-162026,2017-08-10,2017-08-10,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2017,8,August,10,3,Thursday,0,4.1424996041091475,0.0035089215089391095
CA-2016-168529,2016-08-10,2016-12-10,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,2016,8,August,10,2,Wednesday,122,4.989752083179832,0.008305659041678815
CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,2018,4,April,12,3,Thursday,153,5.484630944611529,0.013680702314605867
CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2018,4,April,12,3,Thursday,153,4.021200228184098,0.003097935848521383
CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,2018,4,April,12,3,Thursday,153,2.666672496648232,0.0007335111147277443
CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,2018,4,April,12,3,Thursday,153,3.2156706939192525,0.0013351319479977422
CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,2018,4,April,12,3,Thursday,153,5.548951563524079,0.01459547684908403
CA-2017-110982,2017-05-06,2017-07-06,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,2017,5,May,6,5,Saturday,61,3.1158237538118114,0.001199812976380782
CA-2017-110982,2017-05-06,2017-07-06,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,2017,5,May,6,5,Saturday,61,4.081596989399598,0.003296342719067872
CA-2017-147123,2017-10-12,2017-12-12,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,2017,10,October,12,3,Thursday,61,4.397899983830172,0.004555814904218969
CA-2016-142055,2016-08-05,2016-10-05,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2016,8,August,5,4,Friday,61,3.6620219999440535,0.002136302548533966
CA-2018-136609,2018-06-08,2018-11-08,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104.0,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,2018,6,June,8,4,Friday,153,4.756138665124023,0.006556798481135975
CA-2018-160885,2018-02-12,2018-06-12,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,2018,2,February,12,0,Monday,120,7.816400861030594,0.1416851349252437
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,2017,6,June,6,1,Tuesday,30,5.198165484597595,0.010250869258672616
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,2017,6,June,6,1,Tuesday,30,3.326832966373293,0.0015025663174393353
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,2017,6,June,6,1,Tuesday,30,5.781884839543164,0.018447153084272517
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,2017,6,June,6,1,Tuesday,30,4.109889773557563,0.0033934889402455876
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,2017,6,June,6,1,Tuesday,30,4.176538799848087,0.0036334972513905337
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,2017,6,June,6,1,Tuesday,30,2.5392369943330477,0.0006351077071583165
US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2017,6,June,6,1,Tuesday,30,2.6361960973342264,0.000708824545581407
CA-2018-151008,2018-07-09,2018-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2018,7,July,9,0,Monday,31,3.264231526588998,0.001405991544621488
CA-2018-151008,2018-07-09,2018-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,2018,7,July,9,0,Monday,31,4.848586842141857,0.007200477913692325
CA-2018-116113,2018-02-10,2018-06-10,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2018,2,February,10,5,Saturday,120,2.412335956953165,0.0005488190048181098
US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,2016,6,June,12,6,Sunday,122,2.012232791986386,0.00033852600838634757
US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,2016,6,June,12,6,Sunday,122,7.190562991017657,0.07573370826441189
US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,2016,6,June,12,6,Sunday,122,2.768831673362069,0.0008219713208354529
CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,2015,5,May,12,1,Tuesday,123,4.598910635816948,0.005589907856237765
CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,2015,5,May,12,1,Tuesday,123,3.43204984514492,0.0016791438606388314
CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,2015,5,May,12,1,Tuesday,123,2.916256072052194,0.0009666620455542633
CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,2015,5,May,12,1,Tuesday,123,3.6306675443655223,0.0020676144556777223
CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2015,5,May,12,1,Tuesday,123,5.198165484597595,0.010250869258672616
CA-2018-163818,2018-04-10,2018-08-10,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,2018,4,April,10,1,Tuesday,122,3.043569602968151,0.001109981294209388
CA-2017-115224,2017-08-12,2017-11-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,2017,8,August,12,5,Saturday,92,3.5567756134805992,0.0019140091365449567
CA-2017-115224,2017-08-12,2017-11-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2017,8,August,12,5,Saturday,92,5.867543965188504,0.020104924776252253
CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2015,3,March,10,1,Tuesday,0,4.042770526676053,0.0031674239690814435
CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,2015,3,March,10,1,Tuesday,0,2.739548868161581,0.0007956846962814827
CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,2015,3,March,10,1,Tuesday,0,4.96625140800964,0.00811068086129154
CA-2016-142475,2016-03-12,2016-07-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,2016,3,March,12,5,Saturday,122,6.382411440783231,0.03370379568572489
CA-2016-168634,2016-06-12,2016-11-12,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2016,6,June,12,6,Sunday,153,2.1724764076470255,0.00041281429516930703
CA-2016-145828,2016-05-10,2016-07-10,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,2016,5,May,10,1,Tuesday,61,3.989724513091998,0.002999189571936034
CA-2017-147431,2017-02-02,2017-07-02,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2017,2,February,2,3,Thursday,150,4.778787302151899,0.0067090323242050545
CA-2016-134943,2016-05-12,2016-06-12,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104.0,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,2016,5,May,12,3,Thursday,31,5.035653057071544,0.00869995840998837
CA-2018-123022,2018-03-09,2018-08-09,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,2018,3,March,9,4,Friday,153,4.425564936688365,0.004686105130269082
CA-2018-123022,2018-03-09,2018-08-09,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,2018,3,March,9,4,Friday,153,5.6558869102130815,0.016252791382375873
CA-2018-106355,2018-02-04,2018-05-04,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,2018,2,February,4,6,Sunday,89,2.4948569806411682,0.0006036780473655259
CA-2017-127985,2017-01-04,2017-05-04,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,2017,1,January,4,2,Wednesday,120,2.0844290831908747,0.000370527116539007
CA-2016-104241,2016-04-01,2016-09-01,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304.0,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,2016,4,April,1,4,Friday,153,5.263829436089363,0.010952607844591648
CA-2018-168179,2018-02-11,2018-07-11,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,2018,2,February,11,6,Sunday,150,3.017493765335504,0.0010791230827764664
CA-2018-109099,2018-06-10,2018-11-10,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,2018,6,June,10,6,Sunday,153,3.737431494696102,0.0023105942982939867
US-2015-134187,2015-04-11,2015-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,2015,4,April,11,5,Saturday,214,1.3711807233098425,0.00013623328899275026
CA-2016-141012,2016-09-06,2016-11-06,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,2016,9,September,6,1,Tuesday,61,5.875941455852443,0.02027521638749319
CA-2016-141012,2016-09-06,2016-11-06,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,2016,9,September,6,1,Tuesday,61,4.951423007797652,0.007989990967687224
CA-2015-164315,2015-02-04,2015-08-04,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,2015,2,February,4,2,Wednesday,181,2.8237570088141806,0.0008734016732236556
